client_id,process_step,Variation_x,success,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y
80479,confirm,Test,1,20.0,245.0,64.5,M,2.0,29173.38,4.0,7.0,Test
80559,confirm,Control,1,15.0,181.0,51.5,F,3.0,44164.31,1.0,4.0,Control
80915,confirm,Control,1,9.0,112.0,48.0,M,2.0,71263.61,6.0,9.0,Control
81102,confirm,Control,1,34.0,408.0,58.5,M,3.0,135623.99,6.0,9.0,Control
81303,confirm,Test,1,8.0,107.0,54.5,M,2.0,80813.12,6.0,9.0,Test
81601,confirm,Control,1,4.0,57.0,32.5,U,3.0,116399.3,5.0,8.0,Control
81720,confirm,Test,1,10.0,131.0,67.5,F,3.0,57902.44,5.0,8.0,Test
81976,confirm,Control,1,24.0,289.0,52.5,F,2.0,274847.33,0.0,3.0,Control
82206,confirm,Test,1,24.0,288.0,49.5,F,3.0,181894.53,4.0,7.0,Test
82376,confirm,Control,1,11.0,142.0,32.0,M,2.0,36187.4,6.0,9.0,Control
82566,confirm,Control,1,12.0,148.0,74.5,M,2.0,25887.67,2.0,5.0,Control
82772,confirm,Test,1,6.0,73.0,46.5,U,2.0,77769.58,0.0,3.0,Test
82869,confirm,Control,1,8.0,101.0,27.5,U,2.0,32542.3,1.0,4.0,Control
83158,confirm,Control,1,16.0,196.0,54.5,F,2.0,65664.87,0.0,3.0,Control
83447,confirm,Control,1,17.0,214.0,48.5,M,2.0,190150.37,6.0,9.0,Control
83507,confirm,Test,1,8.0,97.0,25.5,U,2.0,27712.32,1.0,4.0,Test
83585,confirm,Test,1,5.0,60.0,33.5,U,3.0,69290.65,6.0,9.0,Test
83795,confirm,Test,1,15.0,188.0,71.5,F,2.0,206570.43,6.0,9.0,Test
84108,confirm,Control,1,6.0,80.0,60.0,U,2.0,269677.92,4.0,7.0,Control
84464,confirm,Test,1,8.0,97.0,41.5,U,2.0,30395.72,1.0,4.0,Test
84480,confirm,Control,1,12.0,154.0,58.5,F,2.0,36141.56,2.0,5.0,Control
84624,confirm,Control,1,20.0,243.0,46.5,U,2.0,86439.87,1.0,4.0,Control
84658,confirm,Test,1,4.0,53.0,41.0,M,2.0,85191.7,6.0,9.0,Test
84976,confirm,Test,1,6.0,76.0,38.5,U,2.0,73417.36,6.0,9.0,Test
85793,confirm,Control,1,6.0,82.0,63.5,U,2.0,62159.88,3.0,6.0,Control
86035,confirm,Test,1,22.0,271.0,54.5,F,3.0,125739.87,0.0,3.0,Test
86499,confirm,Control,1,5.0,69.0,21.5,U,2.0,36656.0,2.0,5.0,Control
86616,confirm,Control,1,5.0,60.0,30.5,U,2.0,38001.13,6.0,9.0,Control
86699,confirm,Control,1,23.0,286.0,27.5,M,2.0,32339.26,2.0,5.0,Control
86877,confirm,Test,1,4.0,58.0,28.0,U,2.0,40308.74,1.0,4.0,Test
87162,confirm,Control,1,26.0,317.0,63.5,M,3.0,2189968.42,6.0,9.0,Control
87218,confirm,Control,1,5.0,70.0,27.5,U,2.0,54924.77,6.0,9.0,Control
87300,confirm,Control,1,5.0,70.0,27.5,U,2.0,44234.56,1.0,4.0,Control
87424,confirm,Test,1,14.0,179.0,29.5,F,2.0,35989.0,0.0,3.0,Test
87449,confirm,Test,1,9.0,108.0,28.5,M,4.0,440089.83,6.0,9.0,Test
88723,confirm,Control,1,3.0,46.0,66.5,F,3.0,196777.77,5.0,9.0,Control
88759,confirm,Control,1,23.0,286.0,73.5,M,2.0,75154.45,2.0,5.0,Control
89039,confirm,Test,1,18.0,224.0,70.5,F,2.0,24093.76,1.0,4.0,Test
89052,confirm,Control,1,15.0,186.0,49.5,M,2.0,43000.55,0.0,3.0,Control
89108,confirm,Control,1,15.0,189.0,44.5,F,2.0,156971.33000000002,3.0,6.0,Control
89116,confirm,Control,1,18.0,219.0,23.5,M,2.0,115852.67,4.0,7.0,Control
89604,confirm,Test,1,6.0,77.0,32.5,U,4.0,103123.7,6.0,9.0,Test
89693,confirm,Test,1,11.0,142.0,35.5,M,3.0,84456.48,5.0,8.0,Test
89959,confirm,Test,1,10.0,120.0,38.5,F,2.0,101858.64,4.0,7.0,Test
90324,confirm,Test,1,14.0,174.0,45.0,F,2.0,165488.26,0.0,3.0,Test
90360,confirm,Test,1,12.0,148.0,32.5,F,2.0,79842.73,6.0,9.0,Test
90596,confirm,Control,1,4.0,55.0,48.0,F,2.0,325687.11,5.0,8.0,Control
91110,confirm,Test,1,5.0,68.0,69.5,U,2.0,25168.1,3.0,6.0,Test
91254,confirm,Test,1,11.0,132.0,32.5,M,2.0,100693.72,4.0,7.0,Test
91443,confirm,Test,1,13.0,165.0,35.5,U,2.0,30371.12,4.0,7.0,Test
91633,confirm,Test,1,13.0,161.0,66.5,F,2.0,215699.98,3.0,6.0,Test
92066,confirm,Test,1,16.0,202.0,38.5,F,2.0,50041.94,3.0,6.0,Test
92137,confirm,Test,1,6.0,73.0,24.5,U,3.0,63038.48,4.0,7.0,Test
92808,confirm,Control,1,5.0,71.0,47.0,U,2.0,54410.67,0.0,3.0,Control
93127,confirm,Control,1,8.0,97.0,44.0,U,2.0,63226.31,4.0,7.0,Control
93137,confirm,Test,1,27.0,328.0,67.5,M,3.0,255008.2,3.0,6.0,Test
93480,confirm,Test,1,25.0,300.0,65.0,F,2.0,234362.03,6.0,9.0,Test
93610,confirm,Test,1,9.0,118.0,58.5,M,2.0,52592.73,4.0,7.0,Test
93870,confirm,Test,1,24.0,288.0,67.5,F,3.0,447075.08,3.0,6.0,Test
93915,confirm,Test,1,5.0,70.0,53.5,U,2.0,50251.67,2.0,5.0,Test
94012,confirm,Control,1,16.0,197.0,71.0,F,3.0,1495486.24,5.0,8.0,Control
94767,confirm,Test,1,6.0,79.0,31.0,U,3.0,34125.23,0.0,3.0,Test
94778,confirm,Control,1,8.0,101.0,64.5,U,2.0,173731.26,4.0,7.0,Control
95035,confirm,Test,1,9.0,109.0,43.5,M,2.0,122439.85,1.0,4.0,Test
95199,confirm,Test,1,5.0,65.0,43.5,U,2.0,39415.49,5.0,8.0,Test
95453,confirm,Test,1,6.0,72.0,34.5,U,2.0,55480.7,0.0,3.0,Test
96190,confirm,Test,1,7.0,95.0,56.5,U,2.0,29765.61,0.0,3.0,Test
96787,confirm,Test,1,21.0,260.0,53.5,F,2.0,243856.44,5.0,8.0,Test
97424,confirm,Test,1,8.0,97.0,26.5,U,2.0,82149.98,6.0,9.0,Test
97590,confirm,Test,1,20.0,241.0,57.5,F,3.0,144610.18,6.0,9.0,Test
97723,confirm,Control,1,15.0,186.0,27.5,M,2.0,87408.56,4.0,7.0,Control
98337,confirm,Test,1,4.0,58.0,59.5,U,2.0,33394.7,6.0,9.0,Test
98860,confirm,Control,1,8.0,103.0,29.0,U,2.0,27295.26,3.0,6.0,Control
99149,confirm,Control,1,12.0,150.0,35.5,F,2.0,87226.92,6.0,9.0,Control
99208,confirm,Test,1,17.0,208.0,47.5,M,2.0,24854.54,1.0,4.0,Test
99811,confirm,Control,1,13.0,167.0,38.5,F,2.0,127989.93,6.0,9.0,Control
100250,confirm,Test,1,15.0,184.0,73.5,F,2.0,116090.3,3.0,6.0,Test
100503,confirm,Control,1,8.0,106.0,21.0,M,3.0,52099.62,6.0,9.0,Control
100888,confirm,Control,1,7.0,92.0,40.5,U,2.0,224604.12,3.0,6.0,Control
101818,confirm,Control,1,13.0,158.0,46.5,F,2.0,41108.67999999999,4.0,7.0,Control
103515,confirm,Control,1,18.0,220.0,45.5,F,2.0,59792.4,1.0,6.0,Control
103622,confirm,Test,1,4.0,58.0,24.5,U,2.0,44031.67,1.0,4.0,Test
103627,confirm,Test,1,11.0,135.0,63.0,M,2.0,307115.78,6.0,9.0,Test
103669,confirm,Test,1,5.0,64.0,38.5,M,2.0,49681.33,6.0,9.0,Test
104328,confirm,Control,1,8.0,106.0,36.5,M,3.0,125732.44,6.0,9.0,Control
104781,confirm,Control,1,10.0,121.0,39.5,M,2.0,28228.64,1.0,4.0,Control
104884,confirm,Control,1,28.0,346.0,83.0,M,3.0,182794.47,5.0,8.0,Control
104972,confirm,Test,1,15.0,183.0,54.0,M,2.0,45897.02,5.0,8.0,Test
105026,confirm,Control,1,15.0,180.0,62.5,F,2.0,56041.6,6.0,9.0,Control
105357,confirm,Control,1,23.0,283.0,82.0,F,2.0,448385.03,3.0,6.0,Control
105360,confirm,Control,1,5.0,65.0,56.5,U,2.0,49990.47,2.0,5.0,Control
105623,confirm,Control,1,10.0,121.0,36.0,U,2.0,25662.19,6.0,9.0,Control
106501,confirm,Test,1,30.0,371.0,53.5,F,2.0,253179.08,3.0,6.0,Test
108419,confirm,Test,1,8.0,101.0,62.5,U,2.0,265422.21,6.0,9.0,Test
108438,confirm,Control,1,6.0,76.0,28.5,U,2.0,27972.64,4.0,7.0,Control
108892,confirm,Test,1,4.0,54.0,49.5,U,2.0,30917.58,1.0,4.0,Test
109465,confirm,Control,1,5.0,65.0,27.5,U,2.0,52054.67,0.0,3.0,Control
109662,confirm,Test,1,17.0,204.0,54.5,M,2.0,177964.89,6.0,9.0,Test
109859,confirm,Control,1,28.0,338.0,67.5,F,2.0,533338.01,3.0,6.0,Control
110028,confirm,Test,1,16.0,197.0,62.5,M,2.0,246589.93,5.0,8.0,Test
110212,confirm,Test,1,21.0,254.0,54.5,F,3.0,72596.48,1.0,4.0,Test
110772,confirm,Test,1,6.0,73.0,55.5,U,2.0,50050.5,3.0,6.0,Test
111012,confirm,Control,1,8.0,97.0,30.0,U,2.0,59543.55,4.0,7.0,Control
111304,confirm,Control,1,8.0,100.0,33.5,U,2.0,99011.94,0.0,3.0,Control
112128,confirm,Control,1,10.0,124.0,28.0,U,2.0,82314.39,3.0,6.0,Control
112766,confirm,Test,1,4.0,59.0,36.5,U,2.0,93009.16,0.0,3.0,Test
113852,confirm,Test,1,8.0,104.0,25.5,M,2.0,49981.74,4.0,7.0,Test
113951,confirm,Test,1,12.0,148.0,64.5,F,2.0,33519.11,1.0,4.0,Test
114541,confirm,Control,1,11.0,134.0,35.0,M,3.0,115103.84,3.0,6.0,Control
114542,confirm,Test,1,22.0,267.0,26.5,M,2.0,35817.09,6.0,9.0,Test
114566,confirm,Control,1,17.0,210.0,49.5,M,4.0,1207869.8299999998,6.0,9.0,Control
115163,confirm,Test,1,17.0,214.0,38.5,M,2.0,47596.06,2.0,5.0,Test
115570,confirm,Test,1,12.0,144.0,25.5,F,2.0,41511.2,1.0,5.0,Test
115973,confirm,Control,1,9.0,113.0,30.5,M,2.0,60878.64,1.0,4.0,Control
116345,confirm,Control,1,14.0,176.0,51.5,F,2.0,99985.54,0.0,3.0,Control
116384,confirm,Test,1,4.0,59.0,31.5,U,3.0,66811.1,6.0,9.0,Test
116693,confirm,Control,1,4.0,57.0,61.0,U,2.0,46047.78,3.0,6.0,Control
117032,confirm,Test,1,10.0,126.0,59.5,M,2.0,298122.4,6.0,9.0,Test
117276,confirm,Test,1,5.0,65.0,71.5,U,2.0,28116.18,1.0,4.0,Test
117320,confirm,Control,1,13.0,159.0,58.0,F,2.0,44851.36,3.0,6.0,Control
117457,confirm,Test,1,6.0,82.0,26.5,U,2.0,24717.84,6.0,9.0,Test
117520,confirm,Test,1,7.0,84.0,26.5,U,2.0,57780.36,1.0,4.0,Test
117621,confirm,Control,1,14.0,171.0,35.0,M,2.0,102118.4,3.0,6.0,Control
117916,confirm,Test,1,6.0,72.0,28.5,U,3.0,180578.01,6.0,9.0,Test
117979,confirm,Control,1,7.0,91.0,67.5,U,2.0,202254.49,6.0,9.0,Control
118358,confirm,Control,1,26.0,320.0,72.0,M,3.0,669465.1000000001,6.0,9.0,Control
118415,confirm,Control,1,29.0,354.0,56.5,M,3.0,607775.8200000001,2.0,5.0,Control
118446,confirm,Test,1,4.0,49.0,55.5,F,2.0,27797.44,1.0,4.0,Test
118964,confirm,Control,1,17.0,205.0,21.5,U,2.0,62100.92,1.0,4.0,Control
118966,confirm,Test,1,6.0,78.0,63.0,U,2.0,77358.67,4.0,8.0,Test
119634,confirm,Test,1,13.0,165.0,34.5,U,2.0,86417.53,2.0,5.0,Test
120089,confirm,Test,1,14.0,179.0,43.0,F,2.0,129764.11,0.0,3.0,Test
120309,confirm,Control,1,16.0,193.0,64.5,F,2.0,91747.33,3.0,7.0,Control
120351,confirm,Test,1,4.0,56.0,29.5,U,2.0,91840.51,6.0,9.0,Test
120660,confirm,Test,1,9.0,110.0,72.5,M,3.0,965677.89,3.0,6.0,Test
120830,confirm,Test,1,21.0,253.0,52.5,F,2.0,281501.51,6.0,9.0,Test
120872,confirm,Control,1,15.0,187.0,64.5,M,3.0,187496.06,6.0,9.0,Control
121029,confirm,Test,1,5.0,70.0,65.5,U,2.0,29846.31,2.0,5.0,Test
121238,confirm,Test,1,7.0,87.0,29.5,U,2.0,31603.84,1.0,4.0,Test
121354,confirm,Test,1,5.0,60.0,30.5,U,2.0,35592.44,5.0,8.0,Test
121672,confirm,Test,1,13.0,162.0,40.0,F,2.0,40925.62,1.0,4.0,Test
122526,confirm,Test,1,14.0,179.0,33.5,M,2.0,91617.46,4.0,7.0,Test
122790,confirm,Test,1,8.0,102.0,37.5,U,2.0,25713.03,0.0,3.0,Test
123311,confirm,Test,1,5.0,71.0,41.5,U,3.0,159890.91999999998,2.0,5.0,Test
124118,confirm,Control,1,7.0,87.0,49.0,U,3.0,113741.37,4.0,7.0,Control
124572,confirm,Control,1,15.0,180.0,51.5,M,2.0,88213.62,6.0,9.0,Control
124614,confirm,Test,1,21.0,259.0,50.5,M,4.0,362860.53,4.0,7.0,Test
124624,confirm,Control,1,5.0,64.0,26.5,U,3.0,72747.26999999999,6.0,9.0,Control
124916,confirm,Control,1,4.0,50.0,25.5,M,4.0,122076.85,5.0,8.0,Control
125022,confirm,Control,1,7.0,92.0,45.5,U,2.0,207836.19,6.0,9.0,Control
125305,confirm,Control,1,11.0,143.0,33.5,M,2.0,74182.76999999999,6.0,9.0,Control
125679,confirm,Control,1,4.0,58.0,22.5,U,3.0,77553.06,4.0,7.0,Control
126171,confirm,Control,1,15.0,191.0,72.5,F,2.0,248391.88,2.0,5.0,Control
126259,confirm,Test,1,15.0,180.0,56.5,F,2.0,199972.66,0.0,3.0,Test
126285,confirm,Control,1,15.0,190.0,48.5,F,2.0,185926.18,0.0,3.0,Control
126288,confirm,Test,1,23.0,276.0,56.5,U,3.0,175637.0,5.0,8.0,Test
126524,confirm,Test,1,19.0,234.0,51.5,M,3.0,556338.91,6.0,9.0,Test
126758,confirm,Test,1,16.0,197.0,42.5,F,2.0,161496.86,6.0,9.0,Test
126759,confirm,Control,1,14.0,177.0,22.0,M,2.0,83487.35,6.0,9.0,Control
126853,confirm,Test,1,8.0,98.0,57.5,F,2.0,26875.35,2.0,5.0,Test
127331,confirm,Test,1,7.0,85.0,55.5,U,2.0,81821.54000000001,6.0,9.0,Test
127396,confirm,Test,1,23.0,287.0,56.5,F,2.0,81633.45,0.0,4.0,Test
127825,confirm,Test,1,7.0,94.0,46.5,U,2.0,49371.3,6.0,9.0,Test
127921,confirm,Test,1,5.0,65.0,25.0,U,3.0,53886.83,1.0,4.0,Test
128230,confirm,Test,1,6.0,78.0,67.5,U,3.0,679606.67,5.0,9.0,Test
128801,confirm,Control,1,9.0,119.0,72.5,M,2.0,125593.39,0.0,3.0,Control
128919,confirm,Test,1,14.0,170.0,37.0,F,2.0,24015.38,3.0,6.0,Test
129549,confirm,Control,1,5.0,65.0,69.5,U,2.0,77577.17,5.0,8.0,Control
129659,confirm,Control,1,15.0,182.0,67.5,M,3.0,4467812.83,6.0,9.0,Control
130031,confirm,Control,1,17.0,205.0,54.0,F,2.0,32328.41,3.0,6.0,Control
130452,confirm,Test,1,25.0,305.0,31.5,F,2.0,31073.21,1.0,4.0,Test
130952,confirm,Test,1,14.0,177.0,45.5,M,2.0,35887.07,1.0,4.0,Test
133096,confirm,Test,1,8.0,103.0,43.5,U,2.0,42900.22,1.0,4.0,Test
133394,confirm,Test,1,6.0,81.0,30.5,U,2.0,43707.92,2.0,5.0,Test
133471,confirm,Control,1,6.0,82.0,33.5,U,2.0,33965.1,1.0,4.0,Control
133522,confirm,Control,1,3.0,47.0,58.0,U,2.0,28513.9,2.0,5.0,Control
133631,confirm,Control,1,14.0,172.0,27.5,F,2.0,72227.67,6.0,9.0,Control
133742,confirm,Test,1,13.0,167.0,65.5,F,2.0,161846.71000000002,2.0,5.0,Test
134207,confirm,Control,1,6.0,77.0,57.0,U,2.0,48640.71,2.0,5.0,Control
134282,confirm,Test,1,12.0,153.0,95.5,F,2.0,43471.96,3.0,6.0,Test
134582,confirm,Control,1,11.0,140.0,52.5,F,2.0,50558.26,0.0,3.0,Control
134657,confirm,Control,1,8.0,107.0,50.5,F,2.0,63041.39,0.0,3.0,Control
134829,confirm,Control,1,7.0,84.0,61.5,F,2.0,378090.54,1.0,4.0,Control
135199,confirm,Control,1,4.0,59.0,32.0,U,2.0,45417.28,6.0,9.0,Control
135917,confirm,Test,1,9.0,109.0,37.0,M,3.0,31593.57,6.0,9.0,Test
135969,confirm,Test,1,26.0,318.0,82.5,F,2.0,269488.02,4.0,7.0,Test
136138,confirm,Control,1,4.0,59.0,25.5,M,3.0,69573.76,6.0,9.0,Control
136237,confirm,Control,1,12.0,145.0,51.0,M,3.0,285189.97,2.0,5.0,Control
136978,confirm,Test,1,9.0,108.0,65.0,M,2.0,380623.0,5.0,8.0,Test
137016,confirm,Test,1,14.0,170.0,46.5,M,2.0,25073.38,0.0,3.0,Test
137061,confirm,Test,1,15.0,181.0,31.5,M,2.0,135171.63,4.0,7.0,Test
137412,confirm,Test,1,20.0,250.0,67.5,F,2.0,58495.2,3.0,6.0,Test
137555,confirm,Test,1,5.0,68.0,29.5,U,2.0,62900.16,6.0,9.0,Test
137816,confirm,Test,1,7.0,88.0,24.5,F,2.0,24841.84,1.0,4.0,Test
138002,confirm,Test,1,11.0,140.0,36.5,M,2.0,26687.35,1.0,4.0,Test
138741,confirm,Test,1,16.0,202.0,54.5,M,2.0,227433.6,5.0,8.0,Test
138790,confirm,Test,1,6.0,81.0,33.5,F,2.0,38293.17,2.0,5.0,Test
139079,confirm,Control,1,9.0,111.0,59.5,M,3.0,258003.35,5.0,8.0,Control
139808,confirm,Test,1,15.0,180.0,69.5,M,2.0,104189.58,6.0,9.0,Test
139979,confirm,Test,1,9.0,109.0,50.5,M,3.0,335174.23,6.0,9.0,Test
140020,confirm,Test,1,23.0,277.0,57.5,F,3.0,744184.88,2.0,6.0,Test
140116,confirm,Control,1,20.0,241.0,48.5,M,3.0,1041030.95,1.0,4.0,Control
140488,confirm,Control,1,7.0,85.0,19.5,U,2.0,25485.74,2.0,5.0,Control
140489,confirm,Control,1,5.0,70.0,21.5,U,2.0,36911.03,1.0,4.0,Control
140683,confirm,Test,1,16.0,193.0,49.5,F,3.0,260158.71,2.0,5.0,Test
141417,confirm,Test,1,11.0,136.0,38.5,F,4.0,103985.13,1.0,4.0,Test
141602,confirm,Control,1,4.0,59.0,25.0,U,3.0,65739.73,6.0,9.0,Control
141643,confirm,Test,1,14.0,169.0,30.5,M,2.0,85129.23999999999,2.0,5.0,Test
142579,confirm,Control,1,10.0,120.0,38.0,F,2.0,69790.25,6.0,9.0,Control
142725,confirm,Control,1,7.0,96.0,67.0,U,3.0,145314.72999999998,2.0,5.0,Control
143218,confirm,Control,1,8.0,106.0,30.5,M,2.0,44048.51,4.0,7.0,Control
143267,confirm,Test,1,4.0,59.0,17.5,U,2.0,37767.02,0.0,3.0,Test
143271,confirm,Test,1,6.0,73.0,51.0,U,2.0,154084.19,6.0,9.0,Test
143610,confirm,Control,1,5.0,67.0,46.0,U,2.0,25304.8,0.0,3.0,Control
143688,confirm,Control,1,7.0,85.0,46.5,U,2.0,85853.87,2.0,5.0,Control
144169,confirm,Control,1,9.0,110.0,29.0,M,4.0,58242.54,6.0,9.0,Control
144244,confirm,Control,1,14.0,179.0,48.5,M,2.0,68273.31,1.0,5.0,Control
144678,confirm,Control,1,5.0,60.0,46.5,U,2.0,51078.88,6.0,9.0,Control
144773,confirm,Control,1,7.0,88.0,28.5,U,2.0,28423.86,6.0,9.0,Control
145106,confirm,Test,1,4.0,58.0,60.5,U,2.0,29587.32,1.0,4.0,Test
145810,confirm,Test,1,18.0,217.0,65.0,M,2.0,43786.1,2.0,5.0,Test
146072,confirm,Test,1,26.0,321.0,59.5,F,3.0,188085.74,5.0,8.0,Test
146205,confirm,Control,1,29.0,349.0,32.5,M,3.0,105217.61,6.0,9.0,Control
146317,confirm,Control,1,21.0,258.0,48.5,F,2.0,98473.48,0.0,3.0,Control
146390,confirm,Test,1,14.0,177.0,34.5,F,2.0,54308.07,6.0,9.0,Test
146579,confirm,Test,1,19.0,231.0,26.5,M,3.0,183804.17,4.0,7.0,Test
147033,confirm,Control,1,8.0,102.0,41.5,U,2.0,46541.46,0.0,3.0,Control
147077,confirm,Control,1,15.0,182.0,79.5,M,2.0,106565.85,6.0,9.0,Control
147316,confirm,Control,1,15.0,190.0,65.5,M,2.0,761213.7000000001,6.0,9.0,Control
147852,confirm,Test,1,24.0,294.0,65.5,F,2.0,1246143.89,3.0,6.0,Test
148037,confirm,Control,1,21.0,253.0,72.0,M,2.0,61995.51,5.0,8.0,Control
148099,confirm,Control,1,5.0,67.0,29.5,U,2.0,70876.11,1.0,4.0,Control
148217,confirm,Test,1,13.0,156.0,41.5,M,3.0,84753.41,3.0,6.0,Test
148347,confirm,Test,1,16.0,199.0,60.5,F,2.0,41412.39,6.0,9.0,Test
148369,confirm,Test,1,22.0,269.0,48.5,F,2.0,44267.27,1.0,4.0,Test
148391,confirm,Test,1,8.0,101.0,64.5,U,2.0,744448.1900000001,1.0,4.0,Test
148445,confirm,Control,1,9.0,119.0,64.0,M,2.0,535230.62,6.0,9.0,Control
148448,confirm,Test,1,5.0,65.0,70.5,U,2.0,262147.86,6.0,9.0,Test
148850,confirm,Test,1,4.0,57.0,32.0,M,3.0,119219.67,3.0,6.0,Test
148954,confirm,Control,1,13.0,163.0,59.5,F,2.0,89263.33,3.0,6.0,Control
149108,confirm,Test,1,5.0,70.0,27.5,U,2.0,49506.07,6.0,9.0,Test
150095,confirm,Test,1,8.0,100.0,26.5,M,2.0,42303.69,6.0,9.0,Test
151897,confirm,Test,1,33.0,397.0,58.5,M,3.0,329122.13,6.0,9.0,Test
152661,confirm,Test,1,5.0,60.0,26.0,U,2.0,64038.27,6.0,9.0,Test
153841,confirm,Control,1,6.0,73.0,29.5,F,2.0,52767.4,0.0,3.0,Control
154143,confirm,Test,1,6.0,79.0,38.5,U,3.0,36648.38,1.0,4.0,Test
154147,confirm,Test,1,33.0,406.0,65.5,F,3.0,229251.12,6.0,9.0,Test
154150,confirm,Control,1,19.0,230.0,40.0,F,3.0,76522.39,0.0,3.0,Control
154640,confirm,Control,1,15.0,187.0,38.5,F,2.0,148604.08000000002,0.0,3.0,Control
154809,confirm,Test,1,27.0,334.0,65.5,M,2.0,116655.67,0.0,3.0,Test
155526,confirm,Control,1,21.0,259.0,66.5,M,2.0,31732.32,4.0,7.0,Control
156105,confirm,Test,1,21.0,259.0,51.5,U,3.0,343545.97,6.0,9.0,Test
157106,confirm,Test,1,5.0,71.0,28.0,F,2.0,28442.11,6.0,9.0,Test
157209,confirm,Test,1,4.0,58.0,63.5,M,2.0,146564.77000000002,0.0,3.0,Test
158047,confirm,Test,1,18.0,223.0,55.5,M,2.0,68700.53,6.0,9.0,Test
158141,confirm,Test,1,13.0,157.0,66.5,M,2.0,125099.89,2.0,5.0,Test
159268,confirm,Control,1,22.0,275.0,61.5,M,3.0,212553.62,5.0,8.0,Control
159558,confirm,Test,1,12.0,152.0,60.5,U,2.0,410092.29,6.0,9.0,Test
159617,confirm,Control,1,12.0,152.0,43.5,M,2.0,26257.65,2.0,5.0,Control
159687,confirm,Test,1,28.0,337.0,56.5,U,2.0,271369.13,0.0,3.0,Test
159823,confirm,Control,1,5.0,69.0,65.5,M,2.0,738268.03,3.0,7.0,Control
159875,confirm,Test,1,4.0,49.0,59.0,M,2.0,96630.85,5.0,8.0,Test
160144,confirm,Test,1,16.0,192.0,70.5,F,3.0,132107.61,4.0,7.0,Test
160466,confirm,Control,1,20.0,250.0,54.5,M,3.0,847428.9400000001,1.0,7.0,Control
160616,confirm,Control,1,9.0,112.0,49.5,M,2.0,94940.21,4.0,7.0,Control
160654,confirm,Test,1,20.0,242.0,53.5,F,2.0,75572.14,0.0,3.0,Test
160741,confirm,Test,1,4.0,52.0,22.0,U,2.0,31005.81,6.0,9.0,Test
161127,confirm,Control,1,14.0,173.0,48.5,F,2.0,242884.31,1.0,4.0,Control
161440,confirm,Test,1,16.0,195.0,35.0,F,3.0,160477.90000000002,3.0,6.0,Test
161491,confirm,Control,1,13.0,156.0,42.5,M,2.0,125664.23,1.0,4.0,Control
161771,confirm,Test,1,6.0,79.0,37.0,U,2.0,38336.1,1.0,4.0,Test
162127,confirm,Test,1,9.0,119.0,54.5,M,2.0,59844.18,6.0,9.0,Test
162575,confirm,Control,1,20.0,251.0,46.0,M,2.0,249834.71,6.0,9.0,Control
162894,confirm,Test,1,6.0,81.0,28.5,U,3.0,169388.56,6.0,9.0,Test
163907,confirm,Test,1,7.0,88.0,67.5,U,2.0,264703.71,6.0,9.0,Test
165301,confirm,Control,1,6.0,82.0,67.5,U,2.0,41947.0,6.0,9.0,Control
165428,confirm,Control,1,8.0,106.0,51.5,M,2.0,47008.52,0.0,3.0,Control
165765,confirm,Test,1,6.0,72.0,28.5,U,3.0,274322.6,6.0,9.0,Test
165890,confirm,Control,1,5.0,61.0,49.5,U,2.0,48838.22,6.0,9.0,Control
165900,confirm,Test,1,5.0,63.0,62.5,U,3.0,150167.51,0.0,4.0,Test
166017,confirm,Test,1,5.0,60.0,61.5,U,3.0,40643.15,5.0,8.0,Test
166289,confirm,Control,1,11.0,134.0,75.0,M,2.0,63796.59,3.0,6.0,Control
166315,confirm,Test,1,14.0,169.0,65.5,U,3.0,314156.24,6.0,9.0,Test
166702,confirm,Control,1,21.0,257.0,30.0,F,3.0,289732.59,3.0,6.0,Control
168266,confirm,Test,1,23.0,280.0,56.5,M,3.0,666583.76,2.0,5.0,Test
168539,confirm,Test,1,4.0,59.0,17.5,U,2.0,28366.1,2.0,5.0,Test
168727,confirm,Control,1,11.0,133.0,30.0,F,2.0,573736.92,3.0,6.0,Control
168989,confirm,Test,1,12.0,154.0,60.5,F,2.0,191000.26,4.0,7.0,Test
169185,confirm,Test,1,7.0,93.0,34.0,U,2.0,33347.63,5.0,8.0,Test
169620,confirm,Test,1,21.0,256.0,49.5,M,4.0,71357.01999999999,4.0,7.0,Test
170383,confirm,Test,1,6.0,77.0,26.0,U,3.0,37245.02,3.0,6.0,Test
170507,confirm,Control,1,24.0,292.0,67.5,M,4.0,1463656.48,5.0,8.0,Control
170660,confirm,Control,1,4.0,57.0,22.5,U,3.0,89587.83,3.0,6.0,Control
170798,confirm,Test,1,21.0,252.0,48.5,M,4.0,615804.56,4.0,8.0,Test
170865,confirm,Control,1,6.0,83.0,33.0,U,2.0,52452.02,3.0,6.0,Control
170895,confirm,Control,1,4.0,57.0,49.5,M,3.0,51970.32,6.0,9.0,Control
170896,confirm,Control,1,17.0,214.0,66.5,F,3.0,165791.77999999997,4.0,7.0,Control
171096,confirm,Test,1,27.0,326.0,59.5,F,2.0,2235579.8,6.0,9.0,Test
171484,confirm,Test,1,17.0,214.0,44.5,U,3.0,49978.85,4.0,7.0,Test
171492,confirm,Test,1,15.0,189.0,73.5,M,2.0,180002.58000000002,6.0,9.0,Test
171583,confirm,Test,1,15.0,190.0,44.0,F,2.0,125100.63,6.0,9.0,Test
